cz,czname,stateabbrv,n_ige_rank_8085,prob_p1_k1,prob_p1_k2,prob_p1_k3,prob_p1_k4,prob_p1_k5,prob_p2_k1,prob_p2_k2,prob_p2_k3,prob_p2_k4,prob_p2_k5,prob_p3_k1,prob_p3_k2,prob_p3_k3,prob_p3_k4,prob_p3_k5,prob_p4_k1,prob_p4_k2,prob_p4_k3,prob_p4_k4,prob_p4_k5,prob_p5_k1,prob_p5_k2,prob_p5_k3,prob_p5_k4,prob_p5_k5,frac_par_1,frac_par_2,frac_par_3,frac_par_4,frac_par_5,frac_kid_1,frac_kid_2,frac_kid_3,frac_kid_4,frac_kid_5,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
26602.0,Sisseton,SD,1964.0,0.32762313,0.19057816,0.21841542,0.15631692,0.10706638,0.205298,0.18377483,0.19370861,0.20033112,0.21688741,0.120229006,0.15076336,0.20801526,0.26908398,0.2519084,0.0866426,0.09386282,0.18050541,0.2635379,0.37545127,0.04597701,0.10344828,0.18390805,0.25287357,0.41379312,0.23838693,0.30832058,0.2674834,0.14139867,0.044410415,0.18785094,0.16028586,0.20112303,0.21949975,0.23124042,"20,859",0.0,0.0010547006,0.26269054,0.011418356,0.016346408,0.004477353,0.5632037,30613.076,0.29216,4.579,0.24637,0.61635,0.021301286,1563.1211,0.0,0.0,5.093540311047115,13.90422446406053,4.793709,-0.006081034,0.047940936,,-0.15772815,0.5998566,0.099434115,0.750084295700625,0.0063094003,0.008149959250203748,0.00925260079581955,0.00747895,2.3311337159718915,0.8310082,0.0005273503,0.17086257,0.078207664,0.57894063,0.005883625
26603.0,East Corson UT,SD,822.0,0.5826331,0.17927171,0.12605043,0.042016808,0.070028014,0.38297874,0.17730497,0.18085106,0.120567374,0.13829787,0.2952381,0.14285715,0.24761905,0.08571429,0.22857143,0.2923077,0.15384616,0.2,0.21538462,0.13846155,0.33333334,0.22222222,0.055555556,0.33333334,0.055555556,0.43168077,0.34099153,0.12696493,0.07859734,0.021765416,0.4498186,0.17291415,0.16444983,0.09431681,0.118500605,"8,225",1.0,0.0006079027,0.23370917,0.013530466,0.011290509,0.012454104,0.50460404,17400.508,0.4565,14.907999,0.30742002,0.46465,0.01669334,1539.0901,0.0,0.0,6.853402633453962,12.300553250345784,-22.102459,0.09925262,0.2431611,17000.0,-0.22875571,0.5462315,0.015810277,5.16323165950578e-07,0.0060599,0.009240121580547113,0.015562310030395137,0.005056251,-0.24351506463517347,0.69276595,0.0,0.34390992,0.104917414,0.40484235,0.016802467
26604.0,Mobridge,SD,715.0,0.29012346,0.22839506,0.2037037,0.16666667,0.11111111,0.15813954,0.12093023,0.18139535,0.24651162,0.29302326,0.04901961,0.0882353,0.19117647,0.4117647,0.25980392,0.07920792,0.089108914,0.17821783,0.25742576,0.3960396,0.0,0.12903225,0.2580645,0.2580645,0.3548387,0.22720897,0.3015428,0.28611502,0.14165498,0.04347826,0.13884993,0.13183731,0.19214587,0.27769986,0.25946704,"7,756",0.0,0.0002578649,0.14069699,0.0028564294,0.0043022884,0.0025406545,0.7080196,31321.746,0.2715,4.955,0.22195,0.66279,0.024278091,1702.4342,0.0,0.0,5.090100760362473,15.511961722488039,19.040257,-0.010016602,,,,0.59318876,0.029278599,3.3716588632159983e-07,0.0067365,0.004899432697266632,0.006188757091284167,0.0049195588,2.3785098473152853,0.8341929,0.0006446622,0.18887602,0.08265695,0.5794269,0.027007021
26605.0,Aberdeen,SD,4436.0,0.16819012,0.17550275,0.20109689,0.2559415,0.19926874,0.11077844,0.19161677,0.23253493,0.25748503,0.20758483,0.09033778,0.15475255,0.2238806,0.27651218,0.2545169,0.07647628,0.10164569,0.19554695,0.27879962,0.34753147,0.08261618,0.113597244,0.14457831,0.23235801,0.42685026,0.123309284,0.22587918,0.28697026,0.23286745,0.13097385,0.1003156,0.14788097,0.20604149,0.26442742,0.28133455,"52,825",0.0,0.002233791,0.048758354,0.02523439,0.027128942,0.023363221,0.6763889,33759.895,0.36582,10.84,0.25742,0.63621,0.025350042,1759.4685,0.0,0.0,5.042317116315916,15.441811508150714,7.6764703,-0.014440937,0.037860863,2465.8203,-0.013690541,0.6561785,0.093765266,0.27457885339370003,0.0068508,0.008386180785612873,0.009597728348319925,0.007652246,2.063019787928864,0.8623947,0.00062470423,0.15360452,0.07538548,0.59085155,0.0054240995
26701.0,Bemidji,MN,9053.0,0.3442623,0.21465164,0.19518442,0.15061475,0.09528688,0.2038961,0.21385281,0.21471861,0.21125542,0.15627706,0.12984155,0.16417253,0.22799295,0.24735916,0.23063381,0.09663866,0.13025211,0.19567826,0.26710683,0.31032413,0.093786635,0.11254396,0.17584994,0.24384525,0.3739742,0.21561913,0.25516403,0.25096652,0.18402739,0.09422291,0.18546338,0.17662653,0.20667182,0.22058986,0.2106484,"101,639",0.0,0.0024400083,0.3174883,0.026811259,0.027467104,0.024648212,0.44868138,31567.291,0.39495,9.319,0.30176002,0.57716,0.016082827,2723.0803,2.5,17.285715,7.144876325088339,16.532108215496084,4.0872545,0.0064984863,0.039354973,2810.2537,0.07371848,0.6345986,0.11008528,0.5062153392751156,0.0062162,0.018221352040063362,0.017385058884876868,0.013755213,1.443180231074052,0.5644684,0.0010527455,0.21124706,0.08702451,0.5703824,0.008071713
26702.0,Grafton,ND,3062.0,0.13255814,0.21860465,0.18604651,0.23023255,0.23255815,0.120588236,0.15,0.22794117,0.24558823,0.25588235,0.0773362,0.120300755,0.21589689,0.2792696,0.30719656,0.04831625,0.095168374,0.19912152,0.2942899,0.36310396,0.06804734,0.06804734,0.16272189,0.21597633,0.4852071,0.14043109,0.22207707,0.30404964,0.22305682,0.110385366,0.08719791,0.12932724,0.20476812,0.26126716,0.3174396,"31,090",0.0,0.0016082341,0.0717511,0.013253408,0.011764217,0.012386918,0.5817688,34409.39,0.33695,9.879,0.23816001,0.6594,0.023370013,2180.4978,3.44,0.0,5.5610968569595896,15.489638554216867,8.880914,-0.02556094,0.03216468,13175.0,,0.61737937,0.11195788,0.05860752365398032,0.0069915,0.006722418784174976,0.01151495657767771,0.025943397,2.4151605959220785,0.8762625,0.0003859762,0.12369247,0.06696004,0.6173882,0.018967237
26703.0,Thief River Falls,MN,2722.0,0.15803109,0.20466322,0.25129533,0.20725389,0.17875648,0.09147287,0.16744186,0.24806201,0.26666668,0.2263566,0.056009334,0.14002334,0.21586931,0.3033839,0.28471413,0.074074075,0.08289242,0.18694885,0.2733686,0.38271606,0.06741573,0.056179777,0.2059925,0.22097379,0.4494382,0.1418075,0.23695812,0.31484202,0.20830272,0.09808964,0.08376194,0.13556209,0.22152829,0.26671565,0.29243204,"28,038",0.0,0.0015692988,0.06674498,0.010484544,0.007281578,0.011985176,0.53399986,32094.953,0.33585,9.085,0.245,0.67212,0.018460607,3712.6006,2.5,17.285715,6.981722177091797,15.592587327376116,9.515816,-0.03205128,0.07133176,2427.077,-0.09058394,0.6477211,0.17424704,0.28696653501975156,0.0062431996,0.010093444610885228,0.013232042228404309,0.016331032,2.3380490979343906,0.8260575,0.00046365647,0.16431248,0.07677305,0.5893617,0.01430583
26704.0,Grand Forks,ND,9592.0,0.24410163,0.22595282,0.22686026,0.17513612,0.12794918,0.13871866,0.1821727,0.2339833,0.23175487,0.21337047,0.094545454,0.16181818,0.22436364,0.24727273,0.272,0.07828894,0.12025827,0.19693302,0.2590799,0.34543988,0.08384458,0.11179277,0.17518745,0.23312883,0.39604634,0.11488741,0.18713512,0.28669724,0.25834027,0.15293995,0.11415763,0.15460801,0.21184321,0.23696831,0.28242284,"108,213",1.0,0.00893608,0.07711392,0.05411894,0.05163213,0.05604408,0.61343956,31651.467,0.3331,10.207,0.23102999,0.6398,0.01808926,2039.4307,3.44,0.0,5.709408590026673,16.821821566802214,8.004281,-0.016747272,0.027723102,2732.8816,0.0939789,0.68015903,0.07444225,0.16824429021394632,0.0063252,0.018694611553140564,0.02376793915703289,0.026861474,1.6117064830045478,0.6738285,0.0005729441,0.18073456,0.07365692,0.53234863,0.0022338987
26801.0,Fargo,ND,16083.0,0.2469952,0.2469952,0.203125,0.1670673,0.1358173,0.14898595,0.19305772,0.23868954,0.22659907,0.19266771,0.10453217,0.15107213,0.2236842,0.25609162,0.2646199,0.066983484,0.122199595,0.21543336,0.26476577,0.3306178,0.07022809,0.108043216,0.16056423,0.24429771,0.41686675,0.103463285,0.159423,0.25517628,0.27476218,0.20717528,0.1089349,0.1508425,0.20860536,0.24211901,0.28949824,"206,945",1.0,0.006373674,0.056253206,0.06515349,0.055955477,0.073810354,0.5183942,34084.594,0.36479,11.083,0.25395998,0.59668,0.017112333,2262.824,3.44,0.0,6.269276193596486,17.1855449018481,6.0182166,-0.013667439,0.02416101,2686.4822,0.05431295,0.7213759,0.096185975,0.15140247415607963,0.0061117,0.02251806035420039,0.019981154413008288,0.027230293,1.8003606215204406,0.6243833,0.0005218778,0.17132433,0.07951345,0.533316,0.003232221
26802.0,Lisbon,ND,1367.0,0.15686275,0.18954249,0.22222222,0.19607843,0.23529412,0.0777027,0.1418919,0.18243243,0.2804054,0.31756756,0.05934066,0.10549451,0.21538462,0.2923077,0.32747254,0.0518732,0.09221902,0.14697406,0.31123918,0.39769453,0.02586207,0.060344826,0.094827585,0.3448276,0.47413793,0.11192392,0.21653256,0.33284566,0.25384054,0.08485735,0.069495246,0.115581565,0.18141916,0.28822237,0.34528163,"16,013",0.0,0.0011865359,0.015078995,0.01751075,0.017128773,0.014361943,0.6059008,35168.38,0.26803,6.8949995,0.19907999,0.69913,0.017250838,1428.6663,3.44,0.0,4.879044926170279,17.28215519949733,10.803551,-0.031162685,0.06244926,5700.0,0.13728108,0.6469254,0.19201447,0.31821564132721547,0.0069406005,0.00961718603634547,0.014488228314494473,0.010857833,2.6061769453139885,0.8821582,0.00018734777,0.10015898,0.07000397,0.62630117,0.0061948234
26803.0,Jamestown,ND,3277.0,0.16509435,0.18160377,0.20990565,0.21933962,0.2240566,0.09825034,0.14804845,0.23553163,0.25302827,0.2651413,0.076535754,0.11681773,0.19536757,0.28700906,0.3242699,0.052700922,0.11857708,0.15546772,0.25559947,0.4176548,0.0726257,0.09217877,0.1368715,0.24860336,0.44972068,0.12938663,0.22673176,0.30302104,0.23161428,0.10924626,0.08696979,0.12999696,0.19072323,0.2590784,0.33323163,"38,384",0.0,0.0028136724,0.039910562,0.022798384,0.02410984,0.020712469,0.66668606,32842.16,0.32889,8.37,0.24519,0.64831,0.017341845,1405.5117,3.44,0.0,5.25733839242068,16.428817046289495,10.2533245,-0.03379047,0.052105043,5550.6797,0.0924911,0.63122594,0.10398476,0.3989664576040599,0.0068353997,0.009743643184660275,0.012843893288870362,0.009601982,2.2598760410206578,0.7553668,0.0002605252,0.15583259,0.08119362,0.57109964,0.012613425
26804.0,Cooperstown,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,754",0.0,0.0,0.039279222,0.0007165486,0.0013241338,0.00069477444,0.61545455,34889.81,0.40308,,,,0.019081745,1392.0677,3.44,0.0,6.070654924587509,13.710299625468165,,,,,,0.5829315,0.0927835,1.673199392530225,,0.006172839506172839,0.007988380537400145,0.008692216,2.6946671145145715,0.7458243,0.0,0.085910656,0.04725898,0.6384688,0.010760351
26901.0,Fergus Falls,MN,10322.0,0.18230769,0.2,0.23153846,0.23384616,0.15230769,0.12253642,0.1773779,0.22964866,0.24850042,0.22193658,0.08160535,0.1528428,0.20668897,0.2826087,0.27625418,0.06820016,0.10613398,0.20137207,0.28248587,0.3418079,0.062295083,0.086065575,0.1532787,0.26885247,0.4295082,0.12594458,0.22611897,0.28967255,0.24006975,0.11819415,0.09804302,0.1452238,0.20742105,0.2670994,0.28221276,"117,558",0.0,0.002943228,0.095497504,0.01691454,0.019799065,0.01551504,0.5262953,36093.645,0.33477,8.518,0.24959,0.64825,0.014657904,2972.452,2.5,17.285715,6.713176508874076,16.869275909043278,15.814002,-0.0028652532,0.025519319,3214.7039,0.063257284,0.63668257,0.1484402,0.43611606793112045,0.0069836,0.01691930791609248,0.015337110192415659,0.015348278,2.729170280122054,0.7314347,0.00067229464,0.13584961,0.0716757,0.60815483,0.007248581
26902.0,Little Falls,MN,7089.0,0.22447257,0.19746836,0.21603376,0.19746836,0.16455697,0.12778065,0.17020176,0.21779618,0.26952922,0.21469219,0.0952381,0.14002828,0.20792079,0.2753418,0.281471,0.075630255,0.12681437,0.18334606,0.27196333,0.342246,0.057301294,0.11090573,0.19408503,0.24399261,0.39371535,0.16716039,0.272676,0.29919595,0.18465228,0.07631542,0.11919876,0.1531951,0.20637608,0.25772324,0.26350683,"69,851",0.0,0.0022476413,0.058329143,0.014173945,0.012933001,0.014914926,0.43521607,31850.941,0.30845,6.9470005,0.23898001,0.65924,0.013616705,2769.8916,2.5,17.285715,7.226723785541162,17.41892387405341,7.1543837,-0.019402066,,,,0.6425179,0.19507748,0.8764181203795518,0.0062241,0.022576627392592804,0.021388383845614235,0.012580374,1.5559839945092548,0.6667335,0.0005865438,0.14451322,0.07854231,0.6022235,0.006490416
27001.0,O'Neill,NE,1599.0,0.14201184,0.18343195,0.21597633,0.26923078,0.18934911,0.100175746,0.14235501,0.18804921,0.2970123,0.27240774,0.072769955,0.13615024,0.2112676,0.28873238,0.29107982,0.05076142,0.10659899,0.1573604,0.29441625,0.39086294,0.065789476,0.10526316,0.23684211,0.3026316,0.28947368,0.21046077,0.3542964,0.2652553,0.122665,0.04732254,0.094022416,0.14321294,0.19863014,0.28891656,0.27521792,"14,875",0.0,0.00020168067,0.021750402,0.0047215726,0.0028267268,0.0066733486,0.6531482,31083.877,0.29642,6.285,0.23357001,0.62829,0.021949425,1667.562,1.7199999999999998,0.0,8.565228239061053,11.959684176603288,10.015708,-0.033022102,,,,0.65402097,0.033141606,0.012742113868853266,0.0061103,0.0037647058823529413,0.005310924369747899,0.0068760957,1.3108740399070333,0.6880672,0.00033613446,0.09672219,0.059950396,0.6492773,0.013482185
27002.0,Ord,NE,976.0,0.15311004,0.19617225,0.16267942,0.24880382,0.23923445,0.11782477,0.1510574,0.19335347,0.27190334,0.26586103,0.0625,0.1171875,0.18359375,0.3125,0.32421875,0.04310345,0.0862069,0.19827586,0.25,0.4224138,0.10606061,0.045454547,0.16666667,0.24242425,0.43939394,0.21370143,0.3384458,0.2617587,0.118609406,0.06748466,0.10122699,0.13701431,0.18302658,0.27300614,0.30572596,"9,975",0.0,0.0020050125,0.024778888,0.0023018792,0.002895825,0.0028795064,0.65830874,31042.352,0.36154,6.5360003,0.29617998,0.5973,0.027205776,2683.8804,1.7199999999999998,0.0,6.895964997569275,11.854302382109868,9.689566,-0.034419384,,,,0.6296111,0.037459284,0.08237113470024661,0.0059192996,0.0,0.00631578947368421,0.008377167,0.8372679676370238,0.8221554,0.000100250625,0.109348916,0.06461087,0.6357073,0.00646748
27003.0,Ainsworth,NE,518.0,0.13245033,0.18543047,0.2781457,0.21192053,0.19205298,0.12195122,0.103658535,0.24390244,0.2804878,0.25,0.1119403,0.12686567,0.13432837,0.3283582,0.29850745,0.13793103,0.06896552,0.18965517,0.29310346,0.31034482,0.07692308,0.0,0.15384616,0.46153846,0.30769232,0.29038462,0.31538463,0.2576923,0.11153846,0.025,0.12307692,0.12692308,0.21730769,0.27884614,0.25384617,"6,264",0.0,0.0001596424,0.0390948,0.0054033236,0.0035832706,0.0067509613,0.6700835,30825.16,0.29141,5.895,0.23245999,0.57091,0.026712444,2816.853,1.7199999999999998,0.0,6.27360774818402,11.592332526230832,0.13075964,,,,,0.6354251,0.038299255,1.2791269731696058,0.0067547,,,0.008211238,1.5482812277274394,0.5451788,0.0,0.13719943,0.07638889,0.6388889,0.0027217634
27004.0,Winner,SD,1147.0,0.21785714,0.22142857,0.22857143,0.19285715,0.13928571,0.124681935,0.117048346,0.20356233,0.28498727,0.2697201,0.094736844,0.1614035,0.2,0.2631579,0.28070176,0.021582734,0.107913665,0.15107913,0.26618704,0.4532374,0.115384616,0.15384616,0.15384616,0.28846154,0.28846154,0.24369016,0.34203655,0.24804178,0.120974764,0.045256745,0.12706701,0.154047,0.20017406,0.25500435,0.26370758,"11,222",0.0,0.0003564427,0.0335066,0.005300704,0.00022120355,0.005952056,0.6731831,29623.246,0.34589,7.011,0.27578,0.58608,0.02628192,1772.694,0.0,0.0,4.96405460774919,14.800486026731472,16.809328,-0.019373693,,,,0.6272401,0.014054678,0.2131025248366964,0.0071379,0.0012475494564248798,0.006148636606665478,0.004895852,1.9783721229160938,0.70468724,0.0007128854,0.12178517,0.07118834,0.5998879,0.026258567
27005.0,Yankton,SD,4372.0,0.1888,0.1904,0.2336,0.216,0.1712,0.10517388,0.13910094,0.18575063,0.28838,0.28159457,0.058689024,0.12652439,0.20426829,0.30564025,0.30487806,0.059509918,0.11435239,0.20303383,0.25670946,0.3663944,0.09022556,0.10776942,0.14786968,0.2631579,0.39097744,0.14295517,0.26967064,0.3000915,0.19602013,0.09126258,0.09286368,0.13494968,0.19807868,0.27470264,0.2994053,"47,901",0.0,0.0064716814,0.1482995,0.01650086,0.011517491,0.015707139,0.5825769,31086.262,0.30922,6.798,0.24124,0.67036,0.020985145,1860.0618,0.0,0.0,6.307301350760091,16.198028137808798,8.914333,-0.016837953,0.02087639,9710.0,0.070786655,0.6361182,0.14234358,1.5799029727352436,0.0069169,0.006555186739316507,0.011502891380138202,0.0107055465,1.3095073433540385,0.7687731,0.0005219098,0.13770656,0.067617595,0.61948276,0.008640693
27006.0,Mitchell,SD,2505.0,0.21167883,0.18004866,0.22627737,0.24817519,0.13381995,0.09731544,0.16107382,0.2181208,0.27348992,0.25,0.07450981,0.15686275,0.22745098,0.2627451,0.2784314,0.07234043,0.09787234,0.16170213,0.3106383,0.35744682,0.076045625,0.09505703,0.15209125,0.27756655,0.39923954,0.16407186,0.23792416,0.30538923,0.18762475,0.10499002,0.102195606,0.14411178,0.20479041,0.2734531,0.2754491,"27,613",0.0,0.00210046,0.032462925,0.0072439183,0.0072686267,0.009301733,0.64066476,33752.84,0.39555,13.422001,0.26133,0.63924,0.02343863,1673.1532,0.0,0.0,5.251956186218111,14.797532989099254,15.040441,-0.029764399,0.07242965,4329.8013,0.33682793,0.6671774,0.13328557,1.8598170139952621,0.0069966,0.012747618875167493,0.014848078803462138,0.009905609,2.0591326692366834,0.78691196,0.00083294103,0.15070094,0.07667514,0.58657163,0.002903311
27007.0,Huron,SD,1748.0,0.22088353,0.23694779,0.23694779,0.18473895,0.12048193,0.09692671,0.17730497,0.23404256,0.28368795,0.20803782,0.075329565,0.11111111,0.22787194,0.3032015,0.28248587,0.0661157,0.110192835,0.20385675,0.32231405,0.29752067,0.06593407,0.104395606,0.18681319,0.26373628,0.3791209,0.14244851,0.24199085,0.30377576,0.2076659,0.104118995,0.09839817,0.14416476,0.22139588,0.28146452,0.25457665,"19,318",0.0,0.006108293,0.0409631,0.008371601,0.008440251,0.0055962084,0.6704858,35616.66,0.32908,8.42,0.24487999,0.64908,0.020473024,1635.9417,0.0,0.0,5.120157824331686,15.545826468973095,7.1780357,-0.01002,0.051765192,7200.0,,0.6487617,0.12387697,0.07269707068083164,0.0074825003,0.009421265141318977,0.019670773371984678,0.010238729,3.5500815821268463,0.75054353,0.00036235634,0.16549605,0.09091497,0.59415036,-0.0012758125
27008.0,Parkston,SD,1958.0,0.30174562,0.19201995,0.17955112,0.16957606,0.15710723,0.18032786,0.140255,0.21493624,0.22950819,0.23497267,0.08319185,0.11544991,0.19694397,0.31748727,0.28692698,0.06,0.093333334,0.23,0.26666668,0.35,0.06451613,0.10483871,0.16129032,0.17741935,0.4919355,0.20427917,0.27967396,0.30005094,0.15282731,0.06316862,0.15028018,0.1339786,0.20122261,0.24605197,0.26846662,"20,883",0.0,0.00090983097,0.33268,0.011733978,0.01296244,0.0060896515,0.6125218,29594.072,0.33997,8.575,0.25422,0.63147,0.023320418,1538.8618,0.0,0.0,4.735552905408334,14.062062859672423,6.1273518,-0.026599443,,,,0.59858006,0.06590384,0.060741250456036115,0.0070188,0.007278647703873964,0.008571565388114735,0.006514043,2.7743677898552477,0.9026481,0.0008619451,0.1400238,0.054989565,0.607647,0.013402679
27009.0,Chamberlain,SD,1069.0,0.43356642,0.18531469,0.20979021,0.09090909,0.08041958,0.2902299,0.22988506,0.15804598,0.1408046,0.18103448,0.12820514,0.17948718,0.21794872,0.26923078,0.20512821,0.11510792,0.13669065,0.23021583,0.26618704,0.25179857,0.04411765,0.10294118,0.1764706,0.2647059,0.4117647,0.26604652,0.32372093,0.21767442,0.12930232,0.06325582,0.2548837,0.18697675,0.19534884,0.17953488,0.1832558,"11,291",0.0,0.0016827561,0.55374485,0.05613614,0.0676008,0.038652457,0.5997028,26745.55,0.37423,7.2070003,0.30216,0.56932,0.023786694,1366.201,0.0,0.0,5.18842294050095,13.201873638344225,13.686418,-0.019292971,,,,0.6429591,0.023297492,0.04829243039341217,0.0066981,0.0033655123549729874,0.0047825701886458245,0.00461127,0.6815988988231956,0.69639534,0.0007085289,0.24200913,0.08062288,0.5305789,0.0034632315
27010.0,Miller,SD,402.0,0.08219178,0.16438356,0.1780822,0.26027396,0.31506848,0.112676054,0.09859155,0.2112676,0.3028169,0.2746479,0.061946902,0.10619469,0.20353982,0.26548672,0.36283186,0.071428575,0.10714286,0.16071428,0.30357143,0.35714287,0.14285715,0.071428575,0.0,0.21428572,0.5714286,0.18341708,0.35678393,0.2839196,0.14070351,0.03517588,0.0879397,0.113065325,0.18844222,0.28140703,0.32914573,"5,412",0.0,0.0005543237,0.3529672,0.009809158,0.011697037,0.012658456,0.69729984,39611.152,0.2671,,,,0.023591435,1976.5415,0.0,0.0,5.358224016145308,14.270669885334945,,,,,,0.6246513,0.021819679,0.011201452379307536,,0.003880266075388027,0.0,0.008648431,3.374985892427914,0.72154474,0.00018477457,0.11111111,0.0625776,0.6051651,-0.0065962835
27011.0,Pierre,SD,1923.0,0.30252102,0.24789916,0.22689076,0.13025211,0.09243698,0.15938303,0.16966581,0.27763495,0.22107969,0.1722365,0.09741551,0.18290259,0.2306163,0.29224652,0.19681908,0.06365503,0.10677618,0.2073922,0.30184805,0.32032853,0.08169935,0.114379086,0.15686275,0.23202614,0.41503268,0.12376495,0.20228809,0.26157045,0.25325012,0.15912637,0.12428497,0.15808633,0.22204888,0.25065002,0.24492979,"20,809",0.0,0.0016819645,0.07943459,0.015800951,0.013817392,0.016910821,0.7666386,38652.54,0.344,7.779,0.26621002,0.60879,0.021664089,1942.6799,0.0,0.0,5.098710717914428,17.675302370585385,8.611669,0.006708583,,,,0.7394846,0.015243102,0.021142630344317896,0.007694,0.0123504252967466,0.012542649814983901,0.011736527,5.26600798615773,0.6994089,0.00057667354,0.18387909,0.09804164,0.6158646,0.002200239
27012.0,Gettysburg,SD,284.0,0.20408164,0.14285715,0.10204082,0.2244898,0.3265306,0.07692308,0.13186814,0.15384616,0.23076923,0.4065934,0.15789473,0.14473684,0.18421052,0.27631578,0.23684211,0.0,0.050847456,0.2542373,0.37288135,0.3220339,0.0625,0.1875,0.1875,0.125,0.4375,0.16838488,0.3127148,0.2611684,0.20274915,0.05498282,0.10309278,0.12371134,0.17525773,0.2646048,0.33333334,"2,693",0.0,0.0,0.0,0.0,0.0,0.0,0.72925764,37190.402,0.30046,,,,0.023407461,1831.9749,0.0,0.0,6.693282747923729,14.184134615384615,,,,,,0.61413276,0.04724965,0.051520173973168916,,0.0,0.0063126624582250275,0.00407332,4.554981806827279,1.1581879,0.0003713331,0.08358209,0.0741206,0.65536016,0.0060916995
27101.0,Willmar,MN,7909.0,0.21052632,0.23569794,0.2173913,0.21167047,0.12471396,0.13564476,0.19343066,0.2055961,0.25973237,0.2055961,0.07837385,0.14752725,0.19530596,0.2849958,0.29379714,0.06938776,0.10357143,0.19336735,0.29795918,0.33571428,0.057416268,0.10526316,0.15789473,0.24784689,0.43157893,0.11050702,0.20786446,0.30168164,0.24781895,0.13212796,0.09988621,0.15033506,0.194462,0.26994562,0.2853711,"85,394",0.0,0.0062650773,0.18090269,0.023524623,0.022446202,0.025158571,0.5494454,35795.203,0.31292,7.6970005,0.23595,0.65879,0.014780258,3638.4106,2.5,17.285715,7.862631608963855,16.501910534796288,5.4641223,-0.012179712,0.02342085,2231.9915,0.046310473,0.65441924,0.15758468,2.4152332989593126,0.0072754,0.009555706489917324,0.012202262454036583,0.024629671,2.6264035132156778,0.8436775,0.0009017027,0.14794941,0.07353464,0.5946566,0.007283558
